0	0
0.01665143024253345	0.0006942113826428693
0.03321150847998532	0.0027740500937631224
0.0495892151604268	0.006231139603636986
0.06569419449373522	0.011051551598287567
0.08143708347515025	0.01721585471589731
0.09672983749092605	0.024699182544331677
0.11148605138492448	0.03347132064727446
0.1256212748804692	0.043496812321406154
0.1390533212710262	0.05473508272300101
0.15170256831622345	0.0671405809394939
0.16349225030629885	0.08066293952018927
0.17434874028817574	0.0952471509205588
0.18420182147990846	0.11083376025670831
0.19298494693710513	0.12735907371078062
0.20063548657498972	0.14475538187449455
0.20709496069288033	0.16295119726687857
0.21230925919388483	0.18187150521371978
0.21622884574139334	0.20143802723047485
0.218808946145314	0.2215694960075417
0.2200097203247761	0.2421819410570073
0.21979641725003715	0.26318898404341184
0.21813951232437642	0.28450214278782
0.21501482672665023	0.30603114290468364
0.2104036282967125	0.3276842360047184
0.2042927136088624	0.349368523374386
0.19667447094265145	0.3709902840236546
0.18754692392555172	0.39245530597856754
0.17691375568792864	0.41366921968382897
0.16478431343725275	0.4345378323731651
0.15117359342530137	0.45496746226165646
0.13610220634901105	0.47486527141457835
0.11959632329242187	0.4941395961515291
0.10168760238357469	0.5127002738527564
0.08241309640605743	0.5304589650465847
0.061815141669922885	0.547329469672654
0.03994122851069495	0.5632280364352611
0.016843853847927758	0.578073664184368
-0.007419643703933606	0.5917883942887381
-0.0327872656200281	0.6042975929960903
-0.05919255153478642	0.6155302228090082
-0.08656479293109845	0.625419101942509
-0.11482926172975719	0.6339011509695174
-0.1439074530090279	0.6409176258038891
-0.17371734103583708	0.6464143362169218
-0.2041736477445038	0.6503418491323253
-0.23518812275629636	0.6526556759962354
-0.2666698339935404	0.6533164435728718
-0.29852546790566176	0.6522900475726658
-0.3306596382915428	0.6495477885779395
-0.3629752026730199	0.6450664897912992
-0.3953735851483478	0.638828596193615
-0.42775510463209804	0.6308222547615685
-0.4600193073693168	0.6210413754590768
-0.4920653025969042	0.6094856727821917
-0.5237921002141477	0.5961606877031301
-0.5550989493171795	0.5810777899256774
-0.5858856764488635	0.5642541604311034
-0.6160530224162486	0.545712754360702
-0.645502976532275	0.5254822443478894
-0.6741391071468369	0.5035969444792499
-0.7018668873446025	0.4800967151297603
-0.7285940147030923	0.45502684898245
-0.7542307240243857	0.42843793860672413
-0.7786900919773929	0.40038572603229206
-0.8018883326148047	0.37093093481687184
-0.8237450827595425	0.34013908516538793
-0.8441836762896467	0.3080802927160378
-0.8631314063879785	0.2748290516641736
-0.8805197748636985	0.24046400294824458
-0.8962847276961441	0.20506768827288802
-0.9103668759982455	0.16872629079247098
-0.9227117016458911	0.13152936332380827
-0.9332697468714798	0.09356954499925665
-0.941996787174117	0.05494226731077014
-0.9488539869553276	0.015745450531659152
-0.9538080373476027	-0.023920808464392707
-0.9568312757633325	-0.06395455593815089
-0.957901786753553	-0.1042523074987973
-0.9570034838291734	-0.1447093797002068
-0.9541261719618054	-0.18522022590427753
-0.949265590546716	-0.22567877528142669
-0.9424234366765766	-0.2659787738075653
-0.9336073686413491	-0.30601412610994155
-0.9228309896366044	-0.34567923701121267
-0.9101138117296002	-0.384869351621983
-0.8954812001992926	-0.4234808928368292
-0.8789642984329323	-0.4614117950975007
-0.8605999336277421	-0.49856183329951065
-0.8404305036111822	-0.5348329457346789
-0.8185038451572594	-0.5701295499822858
-0.7948730842390006	-0.6043588506852969
-0.7695964687183927	-0.6374311381755202
